u:\PHYS 402\Lab 4 (D2)\SemiPlanerun4_04mmslitwidth_logcurrent.txt

DAQ PROGRAM: DIFFN4.prj 

Current Date: 
10-13-2020
Current Time: 
12:12:23
Total Number of Data Points:     
3000
Number of Samples per Point:    
30000
Stepper Motor Step Size (Cycles):
1
Stepper Motor Step Size (Steps): 
40
Stepper Motor Step Size (cm):    
0.001
 Start Date:  10-13-2020
 Start Time:  11:43:30

Xpos 	Iobs 	Vobs 	Robs 
       1.368775	         15.005	       -0.03001	      -0.031663
       1.369775	      14.965012	       -0.02993	      -0.031583
       1.370775	      15.023442	      -0.030047	        -0.0317
       1.371775	      15.056436	      -0.030113	      -0.031766
       1.372775	       15.03059	      -0.030061	      -0.031714
       1.373775	      15.120941	      -0.030242	      -0.031895
       1.374775	      15.088001	      -0.030176	      -0.031829
       1.375775	      15.175406	      -0.030351	      -0.032004
       1.376775	      15.223265	      -0.030447	      -0.032099
       1.377775	      15.180346	      -0.030361	      -0.032014
       1.378775	      15.308205	      -0.030616	      -0.032269
       1.379775	        15.3388	      -0.030678	       -0.03233
       1.380775	      15.378082	      -0.030756	      -0.032409
       1.381775	       15.46868	      -0.030937	       -0.03259
       1.382775	      15.577642	      -0.031155	      -0.032808
       1.383775	      15.579143	      -0.031158	      -0.032811
       1.384775	      15.689458	      -0.031379	      -0.033032
       1.385775	      15.738544	      -0.031477	       -0.03313
       1.386775	      15.854419	      -0.031709	      -0.033362
       1.387775	      15.859672	      -0.031719	      -0.033372
       1.388775	      15.939468	      -0.031879	      -0.033532
       1.389775	      16.041924	      -0.032084	      -0.033737
       1.390775	      16.140721	      -0.032281	      -0.033934
       1.391775	      16.289847	       -0.03258	      -0.034233
       1.392775	      16.271816	      -0.032544	      -0.034196
       1.393775	      16.343123	      -0.032686	      -0.034339
       1.394775	      16.515769	      -0.033032	      -0.034684
       1.395775	      16.491784	      -0.032984	      -0.034636
       1.396775	      16.726442	      -0.033453	      -0.035106
       1.397775	      16.712902	      -0.033426	      -0.035079
       1.398775	      16.843445	      -0.033687	       -0.03534
        1.39975	      16.849322	      -0.033699	      -0.035351
        1.40075	      16.862878	      -0.033726	      -0.035379
        1.40175	      16.944898	       -0.03389	      -0.035543
        1.40275	      17.012431	      -0.034025	      -0.035678
        1.40375	      17.123207	      -0.034246	      -0.035899
        1.40475	      17.079685	      -0.034159	      -0.035812
        1.40575	      17.111535	      -0.034223	      -0.035876
        1.40675	      17.159745	      -0.034319	      -0.035972
        1.40775	      17.163201	      -0.034326	      -0.035979
        1.40875	      17.284991	       -0.03457	      -0.036223
        1.40975	      17.242723	      -0.034485	      -0.036138
        1.41075	      17.316501	      -0.034633	      -0.036286
        1.41175	      17.343804	      -0.034688	       -0.03634
       1.412775	      17.362125	      -0.034724	      -0.036377
       1.413775	      17.324601	      -0.034649	      -0.036302
       1.414775	      17.280598	      -0.034561	      -0.036214
       1.415775	      17.279842	       -0.03456	      -0.036212
       1.416775	      17.281551	      -0.034563	      -0.036216
       1.417775	      17.354748	      -0.034709	      -0.036362
       1.418775	      17.293694	      -0.034587	       -0.03624
       1.419775	      17.385737	      -0.034771	      -0.036424
       1.420775	      17.367975	      -0.034736	      -0.036389
       1.421775	      17.348148	      -0.034696	      -0.036349
       1.422775	      17.419937	       -0.03484	      -0.036493
       1.423775	      17.456442	      -0.034913	      -0.036566
       1.424775	       17.36872	      -0.034737	       -0.03639
       1.425775	      17.493659	      -0.034987	       -0.03664
       1.426775	      17.435963	      -0.034872	      -0.036525
       1.427775	      17.499032	      -0.034998	      -0.036651
       1.428775	      17.551706	      -0.035103	      -0.036756
       1.429775	      17.545166	       -0.03509	      -0.036743
       1.430775	      17.655865	      -0.035312	      -0.036965
       1.431775	      17.667241	      -0.035334	      -0.036987
       1.432775	      17.687879	      -0.035376	      -0.037029
       1.433775	      17.703593	      -0.035407	       -0.03706
       1.434775	       17.79332	      -0.035587	      -0.037239
       1.435775	      17.911807	      -0.035824	      -0.037476
       1.436775	      17.919048	      -0.035838	      -0.037491
       1.437775	      18.037507	      -0.036075	      -0.037728
       1.438775	      18.042908	      -0.036086	      -0.037739
       1.439775	      18.198563	      -0.036397	       -0.03805
       1.440775	      18.317417	      -0.036635	      -0.038288
       1.441775	      18.385542	      -0.036771	      -0.038424
       1.442775	      18.377622	      -0.036755	      -0.038408
       1.443775	      18.486327	      -0.036973	      -0.038625
       1.444775	      18.657006	      -0.037314	      -0.038967
       1.445775	      18.660824	      -0.037322	      -0.038974
       1.446775	      18.767431	      -0.037535	      -0.039188
       1.447775	      18.925014	       -0.03785	      -0.039503
       1.448775	       18.99499	       -0.03799	      -0.039643
       1.449775	      19.026084	      -0.038052	      -0.039705
        1.45075	      19.201802	      -0.038404	      -0.040056
        1.45175	      19.250735	      -0.038501	      -0.040154
       1.452775	      19.318673	      -0.038637	       -0.04029
        1.45375	      19.337821	      -0.038676	      -0.040328
        1.45475	      19.399932	        -0.0388	      -0.040453
        1.45575	      19.569023	      -0.039138	      -0.040791
       1.456775	      19.630219	       -0.03926	      -0.040913
        1.45775	       19.60658	      -0.039213	      -0.040866
        1.45875	       19.73681	      -0.039474	      -0.041126
        1.45975	      19.737785	      -0.039476	      -0.041128
        1.46075	      19.789369	      -0.039579	      -0.041232
       1.461775	      19.841204	      -0.039682	      -0.041335
        1.46275	      19.919643	      -0.039839	      -0.041492
       1.463775	      19.995266	      -0.039991	      -0.041643
       1.464775	      19.923104	      -0.039846	      -0.041499
        1.46575	      19.935006	       -0.03987	      -0.041523
       1.466775	      19.971396	      -0.039943	      -0.041596
       1.467775	       19.90974	      -0.039819	      -0.041472
       1.468775	      19.986541	      -0.039973	      -0.041626
       1.469775	      19.964495	      -0.039929	      -0.041582
       1.470775	      20.049123	      -0.040098	      -0.041751
       1.471775	      20.030391	      -0.040061	      -0.041714
       1.472775	      19.995687	      -0.039991	      -0.041644
       1.473775	      19.969666	      -0.039939	      -0.041592
       1.474775	      19.986081	      -0.039972	      -0.041625
       1.475775	      20.059874	       -0.04012	      -0.041773
       1.476775	       20.07056	      -0.040141	      -0.041794
       1.477775	      20.033699	      -0.040067	       -0.04172
       1.478775	      20.079888	       -0.04016	      -0.041813
       1.479775	      20.067487	      -0.040135	      -0.041788
       1.480775	      20.062109	      -0.040124	      -0.041777
       1.481775	      20.026633	      -0.040053	      -0.041706
       1.482775	      20.104595	      -0.040209	      -0.041862
       1.483775	      20.083141	      -0.040166	      -0.041819
       1.484775	      20.117231	      -0.040234	      -0.041887
       1.485775	      20.177929	      -0.040356	      -0.042009
       1.486775	      20.243271	      -0.040487	      -0.042139
       1.487775	      20.209795	       -0.04042	      -0.042072
       1.488775	      20.265656	      -0.040531	      -0.042184
       1.489775	      20.263783	      -0.040528	       -0.04218
       1.490775	      20.393082	      -0.040786	      -0.042439
       1.491775	      20.438356	      -0.040877	       -0.04253
       1.492775	      20.478635	      -0.040957	       -0.04261
       1.493775	      20.575082	       -0.04115	      -0.042803
       1.494775	       20.59233	      -0.041185	      -0.042837
       1.495775	      20.655597	      -0.041311	      -0.042964
       1.496775	       20.77226	      -0.041545	      -0.043197
       1.497775	      20.874666	      -0.041749	      -0.043402
        1.49875	      21.032518	      -0.042065	      -0.043718
        1.49975	      21.086391	      -0.042173	      -0.043826
        1.50075	      21.161077	      -0.042322	      -0.043975
