u:\PHYS 402\Lab 4 (D2)\SingleSlitrun2_04mm_current.txt

DAQ PROGRAM: DIFFN4.prj 

Current Date: 
10-13-2020
Current Time: 
10:57:47
Total Number of Data Points:     
500
Number of Samples per Point:    
30000
Stepper Motor Step Size (Cycles):
10
Stepper Motor Step Size (Steps): 
400
Stepper Motor Step Size (cm):    
0.01
 Start Date:  10-13-2020
 Start Time:  10:41:11

Xpos 	Iobs 	Vobs 	Robs 
       4.820025	       3.153645	      -0.006307	      -0.008127
       4.830025	       3.440987	      -0.006882	      -0.008702
       4.840025	       3.580775	      -0.007162	      -0.008981
           4.85	       3.154187	      -0.006308	      -0.008128
           4.86	       2.963522	      -0.005927	      -0.007747
       4.870025	       3.280573	      -0.006561	      -0.008381
       4.880025	       3.485851	      -0.006972	      -0.008791
       4.890025	       3.271656	      -0.006543	      -0.008363
            4.9	       2.691094	      -0.005382	      -0.007202
           4.91	       2.512227	      -0.005024	      -0.006844
       4.920025	       2.653598	      -0.005307	      -0.007127
       4.930025	       3.195403	      -0.006391	      -0.008211
       4.940025	       3.573074	      -0.007146	      -0.008966
           4.95	       3.531147	      -0.007062	      -0.008882
           4.96	       3.194855	       -0.00639	      -0.008209
       4.970025	       2.746999	      -0.005494	      -0.007314
       4.980025	       2.110587	      -0.004221	      -0.006041
       4.990025	       1.550625	      -0.003101	      -0.004921

****END OF DATA****
 End Date:  10-13-2020
 End Time:  10:57:23
 
